0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,filename,genre
-113.59882354736328,121.57067108154297,-19.162261962890625,42.36394119262695,-6.3622660636901855,18.621931076049805,-13.69973373413086,15.339801788330078,-12.274304389953613,10.970945358276367,-8.326061248779297,8.802087783813477,-3.6699411869049072,50.68894577026367,17.200206756591797,15.348760604858398,12.28978157043457,12.961206436157227,9.443115234375,8.2221097946167,8.306714057922363,9.067516326904297,7.959053993225098,7.859070777893066,7.161057949066162,6.419960975646973,0.36224278807640076,0.3678169846534729,0.4398343563079834,0.24469178915023804,0.24786198139190674,0.33561640977859497,0.364618718624115,0.4356837272644043,0.295985609292984,0.31508031487464905,0.4070083498954773,0.38510069251060486,0.32703250646591187,0.2859542667865753,0.3161546289920807,0.2112981379032135,0.2562578320503235,0.28900307416915894,0.27721458673477173,0.3461245894432068,0.25373971462249756,0.28060898184776306,0.33296331763267517,0.2926897704601288,15.986115582904988,15.098203280233077,18.45414937398574,18.36224256380132,18.91743082487246,17.18981618296861,39.655065886134096,4.346550827605142,4.195463428161898,4.620337181425035,3.6288329762655622,3.485783959081078,2.520680238837813,3.0673751007843144,0.0416076943879996,0.018718692695391653,0.006336747272528897,-0.026851953620239705,0.014572651803026823,-0.008334158390885705,0.0691982898550412,0.09020280680981174,0.11877130001704107,0.12270088569564265,0.037148359232462166,0.04119123721476084,1784.1226412753101,360.20200501843135,0.08304482066898686,0.027693783681433826,blues.00000.wav,blues
-207.52383422851562,123.98513793945312,8.94701862335205,35.867149353027344,2.909594774246216,21.519472122192383,-8.556513786315918,23.370676040649414,-10.103608131408691,11.899242401123047,-5.558824062347412,5.377876281738281,-2.234492063522339,88.14252471923828,23.662490844726562,23.923551559448242,16.270116806030273,16.732484817504883,12.504671096801758,14.170463562011719,11.940147399902344,12.88854694366455,10.215539932250977,10.25457763671875,9.808390617370605,8.05438232421875,0.46004030108451843,0.3501824736595154,0.3208068013191223,0.2114715874195099,0.2007884383201599,0.33079421520233154,0.3973788022994995,0.5603549480438232,0.3841792643070221,0.2553257942199707,0.28477612137794495,0.33409368991851807,0.3775937855243683,0.29700684547424316,0.3083259165287018,0.22876174747943878,0.20899561047554016,0.31093209981918335,0.2825249135494232,0.3668127655982971,0.2952940762042999,0.23318567872047424,0.2790267765522003,0.26917386054992676,15.984938219468534,17.059629950728368,19.133786481283217,19.188013073537594,18.326915370064803,17.505238912530242,37.50887830714264,4.193373173236614,4.60987863990361,4.8141535842054965,4.2810645287149525,3.508558337847112,3.1308614740311596,5.829866361418557,0.06637565283893322,0.13135264376423675,0.1020438881758067,0.0025439604408085837,0.03386702451371163,-0.017964725915993646,0.07187443277164458,0.10393016655963538,0.11832271192954415,0.12603186034796418,0.05125839590608623,0.05369857715207237,1530.2617669893777,613.1194898044935,0.05603980870552978,0.03804630719740175,blues.00001.wav,blues
-90.75716400146484,140.4408721923828,-29.08454704284668,31.68669319152832,-13.976547241210938,25.753751754760742,-13.664990425109863,11.634442329406738,-11.778322219848633,9.71475601196289,-13.125313758850098,5.79124641418457,-8.901966094970703,57.60110092163086,22.55784034729004,20.29936981201172,11.998092651367188,12.476431846618652,8.625062942504883,10.336393356323242,10.320865631103516,8.092109680175781,8.23664665222168,7.594205379486084,8.030862808227539,7.771137237548828,0.272900253534317,0.1959526240825653,0.3151654303073883,0.40798622369766235,0.5468201041221619,0.3216986656188965,0.304656982421875,0.2884034812450409,0.3341522514820099,0.4018186926841736,0.3843894898891449,0.5885082483291626,0.2114618867635727,0.18091681599617004,0.2715304493904114,0.27128198742866516,0.3501863479614258,0.23575277626514435,0.24183125793933868,0.25139856338500977,0.2472752332687378,0.33311352133750916,0.251499742269516,0.35300037264823914,26.345502763614213,14.1918816655083,17.701924091363754,19.419605086040423,20.342664693920085,18.31105908724081,39.02640651663989,5.480776459429234,3.9643568744213558,5.00175510413186,4.187273436097571,3.78103348448557,2.925899610812458,3.27350216774165,0.1073354201785318,-0.10414436660912015,0.10924871485501705,0.026674887658819164,0.00570662091319846,-0.0220072944063336,0.08411941708047668,0.07773575828830609,0.1322391621222813,0.1263057793745352,0.053969553691439576,0.04491294173466267,1552.8324814348227,395.56416787159105,0.07629120746326373,0.031730570099435376,blues.00002.wav,blues
-199.57513427734375,150.0861053466797,5.6634039878845215,26.85527801513672,1.770071268081665,14.232646942138672,-4.827844619750977,9.286852836608887,-0.7561201453208923,8.134434700012207,-3.200026035308838,6.078081130981445,-2.478445053100586,74.21769714355469,21.361392974853516,16.034643173217773,12.584161758422852,16.369903564453125,11.260880470275879,12.487863540649414,9.01500415802002,9.607382774353027,8.448777198791504,10.500921249389648,6.943667411804199,7.534999847412109,0.34137162566185,0.4086236357688904,0.524319052696228,0.5470128655433655,0.6570751070976257,0.5115236639976501,0.3555535674095154,0.25161316990852356,0.2462705820798874,0.31511127948760986,0.31657928228378296,0.3831988275051117,0.25026875734329224,0.23716048896312714,0.32617348432540894,0.30346575379371643,0.34500524401664734,0.3033813536167145,0.23165562748908997,0.19938421249389648,0.21507489681243896,0.2937442362308502,0.28099003434181213,0.3372573256492615,29.784038278808787,14.76604254261303,17.23854978173165,18.63406550972676,18.490612995800266,16.787122916734297,34.264915724272285,5.082016123128704,4.060950230173264,4.222478304890544,3.315520988820421,3.3269758385237584,2.3014890908336265,4.656892296890918,0.12554697659523117,-0.07011892347542735,0.10582447796519794,0.0904594240638111,-0.0038788271973159054,-0.04224225997102605,0.14263145691514026,0.11427133829164242,0.14728826641860948,0.21777085235598312,0.09454129435368,0.0586801128100905,1070.1534175250665,429.378631790483,0.03330886262567672,0.020561103742135052,blues.00003.wav,blues
-160.3541717529297,126.20948028564453,-35.58139419555664,22.139257431030273,-32.473548889160156,10.850702285766602,-23.35007095336914,0.49324920773506165,-11.796538352966309,1.2035191059112549,-13.084959030151367,-2.8104991912841797,-6.9344706535339355,72.10481262207031,29.21080780029297,18.27655029296875,13.919526100158691,18.341903686523438,11.613141059875488,9.658857345581055,11.168416023254395,11.400673866271973,9.985846519470215,8.957855224609375,9.29712200164795,9.462997436523438,0.19260479509830475,0.3172665536403656,0.392022043466568,0.2558269798755646,0.19266347587108612,0.5302209854125977,0.2537793815135956,0.13912144303321838,0.2764243185520172,0.3243264853954315,0.5551238656044006,0.27293071150779724,0.19528450071811676,0.32180678844451904,0.31211617588996887,0.2745228707790375,0.1791856735944748,0.362400621175766,0.20737363398075104,0.17709963023662567,0.30340978503227234,0.23358331620693207,0.3558367192745209,0.21841824054718018,17.055249292784442,15.693600776805484,19.132496461845886,20.522276096213048,20.784787543291493,19.71064005586685,37.318275969997835,4.332860645417237,3.981796979680195,4.108780060615846,4.320574720461841,4.069408370875813,3.709227454517498,5.175914528276278,-0.007793320070081337,0.08857989119472269,-0.26603856958788863,-0.028815525204335547,0.0351923303270615,-0.0456952486339919,0.07664209489572335,0.09839437642064441,0.12063938295467934,0.130518305165083,0.043357477960161296,0.04247087676312691,1835.12851277257,585.874983035052,0.10146053871809745,0.04420548271538123,blues.00004.wav,blues
-177.80174255371094,118.20316314697266,-17.570629119873047,30.760927200317383,-21.7425537109375,11.919262886047363,-20.734298706054688,3.185288190841675,-8.580818176269531,-0.9328851103782654,-11.772245407104492,-2.408763885498047,-9.348445892333984,85.48365020751953,56.52614974975586,25.575532913208008,22.038372039794922,20.815298080444336,16.321996688842773,13.02712631225586,11.563017845153809,13.123480796813965,10.006048202514648,8.749557495117188,8.877084732055664,8.950291633605957,0.23832263052463531,0.30023738741874695,0.6171865463256836,0.23574118316173553,0.1239870935678482,0.24376831948757172,0.27965158224105835,0.4112926423549652,0.24398581683635712,0.28553345799446106,0.28433674573898315,0.36621904373168945,0.2891400456428528,0.21435251832008362,0.38305264711380005,0.1645956039428711,0.13728362321853638,0.27665427327156067,0.2568613588809967,0.3363817036151886,0.2352258265018463,0.2815077304840088,0.284670352935791,0.3061557412147522,17.470207038238584,19.56125479512844,21.289941922365124,21.344465999304166,20.78043860083157,19.40411528307254,37.94788487390753,4.7973048589537,5.359604822235526,5.525880265302687,4.859567760597111,4.096239014745878,3.4322492351140914,6.770134505833912,0.15024885323719056,0.09333786627164586,0.03403389208704484,-0.21175149895901935,-0.004090643434363833,-0.05462828723494787,0.1594193750041822,0.1374619456941831,0.13777144823264234,0.20963556850992854,0.06504666911903516,0.06969561773953183,1832.0115969728517,1015.1274949259339,0.09404153373936582,0.07895058970522166,blues.00005.wav,blues
-190.0688018798828,130.27023315429688,-36.36211395263672,33.03621292114258,11.093892097473145,-0.591882050037384,-20.89026641845703,0.27844247221946716,-6.496385097503662,-5.512735366821289,-7.8474040031433105,-3.124300718307495,-6.602821350097656,98.25144958496094,43.973899841308594,36.15287780761719,21.913311004638672,32.90848159790039,16.73653221130371,12.315980911254883,10.14166259765625,11.44982624053955,12.385570526123047,9.354485511779785,8.013117790222168,8.896451950073242,0.425513356924057,0.22324326634407043,0.1313476264476776,0.15259738266468048,0.24195808172225952,0.49116936326026917,0.24550849199295044,0.16911278665065765,0.2883557677268982,0.4618445336818695,0.3592756986618042,0.307186096906662,0.36575406789779663,0.24727165699005127,0.18750929832458496,0.21854378283023834,0.21682913601398468,0.385229229927063,0.24419955909252167,0.19357642531394958,0.2961749732494354,0.35324347019195557,0.33299362659454346,0.27060508728027344,24.755079947983496,21.066654198200172,22.205534237075828,21.25944816136903,21.652819321556088,20.14428616114598,32.86422789622399,6.7445102412926,5.806580027485774,5.84138465341244,4.876730126648395,4.353984836017783,3.5901594124918894,7.84776290565522,-0.04887868896907596,0.14489514306155105,-0.18176727330964712,0.11240216713126418,-0.05776445222520831,0.0015328789315505306,0.13402336145610258,0.1768118275304053,0.20794046691430165,0.22075963031246823,0.08449273750181091,0.06577016244572712,1459.4696908114731,661.8345705707314,0.07305223740815932,0.04369405757996276,blues.00006.wav,blues
-179.37229919433594,136.44833374023438,-26.662588119506836,39.965450286865234,5.31089448928833,10.919133186340332,-20.559534072875977,8.503360748291016,-11.349763870239258,-3.470554828643799,-8.415842056274414,-6.957211017608643,-3.5460426807403564,81.0771484375,38.4583625793457,24.31478500366211,18.799100875854492,25.496856689453125,11.674243927001953,12.794262886047363,12.299772262573242,13.111818313598633,13.350184440612793,12.147464752197266,9.14978313446045,9.65739631652832,0.2593570351600647,0.26412147283554077,0.3253580927848816,0.21773895621299744,0.2152772694826126,0.2957618534564972,0.19005173444747925,0.18074938654899597,0.26434093713760376,0.39047348499298096,0.6486374735832214,0.43659111857414246,0.24992942810058594,0.2987944185733795,0.30637580156326294,0.26715579628944397,0.255628764629364,0.28996801376342773,0.21446354687213898,0.23962445557117462,0.2804831564426422,0.26972800493240356,0.35076311230659485,0.2776578962802887,20.203992591647996,20.094493223158633,20.707093884720244,19.630546752093863,20.709945310604542,19.603038090729164,36.09972121364525,4.557679951766509,4.594007501746556,5.003962195641866,4.574648963830398,4.049999752821409,3.270629208345129,5.772287710779049,-0.09923936578359559,0.10806940663848719,-0.15016337200114757,-0.12273277441033935,0.03475361027383607,-0.03852264194564538,0.11961041471180754,0.12767438146869564,0.14633877496098682,0.18708070182310643,0.058057874845405005,0.05650637656398434,1451.859413795751,670.5234080387495,0.061442246108855375,0.04299786357871877,blues.00007.wav,blues
-121.3897933959961,122.49832916259766,-14.734728813171387,46.122135162353516,-8.179258346557617,20.172466278076172,-19.171894073486328,23.03683853149414,-11.83272933959961,21.15465545654297,-6.722797393798828,6.989505767822266,-12.730548858642578,51.18275451660156,20.360193252563477,18.47224998474121,13.925419807434082,13.30699348449707,10.341513633728027,7.5933709144592285,8.783775329589844,6.524472236633301,7.6714863777160645,6.994175434112549,7.518989562988281,7.870708465576172,0.3196752071380615,0.30448704957962036,0.3666154146194458,0.4221329391002655,0.5238111615180969,0.451119065284729,0.4934428036212921,0.3527528643608093,0.3801383972167969,0.4617058336734772,0.36635950207710266,0.46471479535102844,0.22998273372650146,0.23193562030792236,0.28906628489494324,0.274871289730072,0.35098010301589966,0.29998114705085754,0.32780981063842773,0.25690051913261414,0.2648274898529053,0.3072035610675812,0.2621912360191345,0.3125101327896118,29.493067993031072,15.135638488596094,17.01936189989054,17.030466570492997,19.69611163340325,17.624290925668074,40.60499045883298,5.132538902778348,4.041840451580299,4.472982584661983,3.4311933330807154,3.791248127295284,2.5110472427400303,2.6987721531673796,0.12193632186292927,-0.016757984833161238,0.03455550501040946,0.1065593208391608,-0.01630690856120562,-0.027302049756934614,0.059933770560228077,0.07134829849528751,0.07882609760940933,0.1485644352163693,0.06120963694575136,0.033003060385474625,1719.4633657271252,404.11438129424437,0.06402488761600927,0.027045919171916347,blues.00008.wav,blues
-213.2642364501953,115.16475677490234,-11.698169708251953,39.015357971191406,-20.348329544067383,13.082701683044434,-9.182700157165527,9.017151832580566,-14.1043119430542,4.271254062652588,-6.050780296325684,3.7858355045318604,0.22263552248477936,78.31330108642578,28.253562927246094,25.866668701171875,18.733230590820312,23.065073013305664,16.680667877197266,11.24507999420166,8.244038581848145,10.492645263671875,9.623028755187988,9.211915969848633,10.218299865722656,8.73759937286377,0.2482471615076065,0.27315452694892883,0.4885123670101166,0.26800501346588135,0.17971846461296082,0.2677253186702728,0.22258570790290833,0.41535112261772156,0.27268868684768677,0.18117545545101166,0.2299007624387741,0.24054768681526184,0.29588422179222107,0.29280075430870056,0.3911634087562561,0.24314355850219727,0.21090656518936157,0.3283170759677887,0.21772783994674683,0.38119620084762573,0.2647291123867035,0.21712853014469147,0.3068213164806366,0.2757098376750946,14.334424623877076,17.63670377718521,21.930637202724167,20.23588947831593,18.562802505723557,18.905217878458068,36.4906632629116,4.059145466243902,4.577128461432508,4.860886780063091,4.013044014354597,3.6137683751459933,4.1584550926028445,5.3199897084525665,0.11821947209759223,0.12938183026802563,0.04008097913799035,-0.03954650609259205,-0.004121851614573648,-0.07066294843878751,0.15301797141975715,0.15151365200406547,0.2028566038216835,0.17852653782510947,0.07309984671979351,0.05959789416549471,1817.2305900912734,546.0232819290533,0.07917482356921887,0.03711682977865272,blues.00009.wav,blues
