,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,filename,genre,cluster
0,-113.59882354736328,121.57067108154295,-19.162261962890625,42.36394119262695,-6.3622660636901855,18.621931076049805,-13.69973373413086,15.339801788330078,-12.274304389953612,10.970945358276367,-8.326061248779297,8.802087783813477,-3.6699411869049072,50.68894577026367,17.200206756591797,15.348760604858398,12.28978157043457,12.961206436157228,9.443115234375,8.2221097946167,8.306714057922363,9.067516326904297,7.959053993225098,7.859070777893066,7.161057949066162,6.419960975646973,0.3622427880764007,0.3678169846534729,0.4398343563079834,0.244691789150238,0.2478619813919067,0.3356164097785949,0.364618718624115,0.4356837272644043,0.295985609292984,0.315080314874649,0.4070083498954773,0.3851006925106048,0.3270325064659118,0.2859542667865753,0.3161546289920807,0.2112981379032135,0.2562578320503235,0.2890030741691589,0.2772145867347717,0.3461245894432068,0.2537397146224975,0.280608981847763,0.3329633176326751,0.2926897704601288,15.986115582904988,15.098203280233076,18.45414937398574,18.36224256380132,18.91743082487246,17.18981618296861,39.655065886134096,4.346550827605142,4.195463428161898,4.620337181425035,3.628832976265562,3.485783959081078,2.520680238837813,3.0673751007843144,0.0416076943879996,0.0187186926953916,0.0063367472725288,-0.0268519536202397,0.0145726518030268,-0.0083341583908857,0.0691982898550412,0.0902028068098117,0.118771300017041,0.1227008856956426,0.0371483592324621,0.0411912372147608,1784.12264127531,360.2020050184313,0.0830448206689868,0.0276937836814338,blues.00000.wav,blues,4
1,-207.5238342285156,123.98513793945312,8.94701862335205,35.867149353027344,2.909594774246216,21.519472122192383,-8.556513786315918,23.37067604064941,-10.103608131408691,11.899242401123049,-5.558824062347412,5.377876281738281,-2.234492063522339,88.14252471923828,23.66249084472656,23.92355155944824,16.270116806030273,16.732484817504883,12.504671096801758,14.17046356201172,11.940147399902344,12.88854694366455,10.215539932250977,10.25457763671875,9.808390617370604,8.05438232421875,0.4600403010845184,0.3501824736595154,0.3208068013191223,0.2114715874195099,0.2007884383201599,0.3307942152023315,0.3973788022994995,0.5603549480438232,0.3841792643070221,0.2553257942199707,0.2847761213779449,0.334093689918518,0.3775937855243683,0.2970068454742431,0.3083259165287018,0.2287617474794387,0.2089956104755401,0.3109320998191833,0.2825249135494232,0.3668127655982971,0.2952940762042999,0.2331856787204742,0.2790267765522003,0.2691738605499267,15.984938219468534,17.059629950728368,19.133786481283217,19.188013073537597,18.326915370064803,17.505238912530242,37.50887830714264,4.193373173236614,4.60987863990361,4.8141535842054965,4.2810645287149525,3.508558337847112,3.13086147403116,5.829866361418557,0.0663756528389332,0.1313526437642367,0.1020438881758067,0.0025439604408085,0.0338670245137116,-0.0179647259159936,0.0718744327716445,0.1039301665596353,0.1183227119295441,0.1260318603479641,0.0512583959060862,0.0536985771520723,1530.2617669893775,613.1194898044935,0.0560398087055297,0.0380463071974017,blues.00001.wav,blues,4
2,-90.75716400146484,140.4408721923828,-29.08454704284668,31.68669319152832,-13.976547241210938,25.753751754760746,-13.664990425109863,11.634442329406738,-11.778322219848633,9.71475601196289,-13.125313758850098,5.79124641418457,-8.901966094970703,57.60110092163086,22.55784034729004,20.29936981201172,11.998092651367188,12.476431846618652,8.625062942504883,10.336393356323242,10.320865631103516,8.092109680175781,8.23664665222168,7.594205379486084,8.030862808227539,7.771137237548828,0.272900253534317,0.1959526240825653,0.3151654303073883,0.4079862236976623,0.5468201041221619,0.3216986656188965,0.304656982421875,0.2884034812450409,0.3341522514820099,0.4018186926841736,0.3843894898891449,0.5885082483291626,0.2114618867635727,0.18091681599617,0.2715304493904114,0.2712819874286651,0.3501863479614258,0.2357527762651443,0.2418312579393386,0.2513985633850097,0.2472752332687378,0.3331135213375091,0.251499742269516,0.3530003726482391,26.345502763614213,14.1918816655083,17.701924091363754,19.419605086040423,20.342664693920085,18.31105908724081,39.02640651663989,5.480776459429234,3.964356874421356,5.00175510413186,4.187273436097571,3.78103348448557,2.925899610812458,3.27350216774165,0.1073354201785318,-0.1041443666091201,0.109248714855017,0.0266748876588191,0.0057066209131984,-0.0220072944063336,0.0841194170804766,0.077735758288306,0.1322391621222813,0.1263057793745352,0.0539695536914395,0.0449129417346626,1552.8324814348227,395.5641678715911,0.0762912074632637,0.0317305700994353,blues.00002.wav,blues,4
3,-199.57513427734372,150.0861053466797,5.6634039878845215,26.85527801513672,1.770071268081665,14.232646942138672,-4.827844619750977,9.286852836608888,-0.7561201453208923,8.134434700012207,-3.200026035308838,6.078081130981445,-2.478445053100586,74.21769714355469,21.36139297485352,16.034643173217773,12.584161758422852,16.369903564453125,11.26088047027588,12.487863540649414,9.01500415802002,9.607382774353027,8.448777198791504,10.500921249389648,6.943667411804199,7.534999847412109,0.34137162566185,0.4086236357688904,0.524319052696228,0.5470128655433655,0.6570751070976257,0.5115236639976501,0.3555535674095154,0.2516131699085235,0.2462705820798874,0.3151112794876098,0.3165792822837829,0.3831988275051117,0.2502687573432922,0.2371604889631271,0.3261734843254089,0.3034657537937164,0.3450052440166473,0.3033813536167145,0.2316556274890899,0.1993842124938964,0.2150748968124389,0.2937442362308502,0.2809900343418121,0.3372573256492615,29.784038278808787,14.76604254261303,17.23854978173165,18.63406550972676,18.490612995800262,16.787122916734297,34.264915724272285,5.082016123128704,4.060950230173264,4.222478304890544,3.315520988820421,3.3269758385237584,2.3014890908336265,4.656892296890918,0.1255469765952311,-0.0701189234754273,0.1058244779651979,0.0904594240638111,-0.0038788271973159,-0.042242259971026,0.1426314569151402,0.1142713382916424,0.1472882664186094,0.2177708523559831,0.09454129435368,0.0586801128100905,1070.1534175250663,429.378631790483,0.0333088626256767,0.020561103742135,blues.00003.wav,blues,4
4,-160.3541717529297,126.20948028564452,-35.58139419555664,22.139257431030277,-32.47354888916016,10.850702285766602,-23.35007095336914,0.4932492077350616,-11.796538352966309,1.2035191059112549,-13.084959030151367,-2.81049919128418,-6.934470653533936,72.10481262207031,29.21080780029297,18.27655029296875,13.919526100158691,18.34190368652344,11.613141059875488,9.658857345581056,11.168416023254396,11.400673866271973,9.985846519470217,8.957855224609375,9.29712200164795,9.462997436523438,0.1926047950983047,0.3172665536403656,0.392022043466568,0.2558269798755646,0.1926634758710861,0.5302209854125977,0.2537793815135956,0.1391214430332183,0.2764243185520172,0.3243264853954315,0.5551238656044006,0.2729307115077972,0.1952845007181167,0.321806788444519,0.3121161758899688,0.2745228707790375,0.1791856735944748,0.362400621175766,0.207373633980751,0.1770996302366256,0.3034097850322723,0.233583316206932,0.3558367192745209,0.2184182405471801,17.055249292784442,15.693600776805484,19.13249646184589,20.522276096213048,20.784787543291493,19.71064005586685,37.31827596999784,4.332860645417237,3.981796979680195,4.108780060615846,4.320574720461841,4.069408370875813,3.709227454517498,5.175914528276278,-0.0077933200700813,0.0885798911947226,-0.2660385695878886,-0.0288155252043355,0.0351923303270615,-0.0456952486339919,0.0766420948957233,0.0983943764206444,0.1206393829546793,0.130518305165083,0.0433574779601612,0.0424708767631269,1835.12851277257,585.874983035052,0.1014605387180974,0.0442054827153812,blues.00004.wav,blues,2
5,-177.80174255371094,118.20316314697266,-17.570629119873047,30.760927200317383,-21.7425537109375,11.919262886047363,-20.734298706054688,3.185288190841675,-8.580818176269531,-0.9328851103782654,-11.772245407104492,-2.408763885498047,-9.348445892333984,85.48365020751953,56.52614974975586,25.575532913208008,22.03837203979492,20.815298080444336,16.321996688842773,13.02712631225586,11.563017845153809,13.123480796813965,10.006048202514648,8.749557495117188,8.877084732055664,8.950291633605957,0.2383226305246353,0.3002373874187469,0.6171865463256836,0.2357411831617355,0.1239870935678482,0.2437683194875717,0.2796515822410583,0.4112926423549652,0.2439858168363571,0.285533457994461,0.2843367457389831,0.3662190437316894,0.2891400456428528,0.2143525183200836,0.3830526471138,0.1645956039428711,0.1372836232185363,0.2766542732715606,0.2568613588809967,0.3363817036151886,0.2352258265018463,0.2815077304840088,0.284670352935791,0.3061557412147522,17.470207038238584,19.56125479512844,21.289941922365124,21.34446599930417,20.78043860083157,19.40411528307254,37.94788487390753,4.7973048589537,5.359604822235526,5.525880265302687,4.859567760597111,4.096239014745878,3.4322492351140914,6.770134505833912,0.1502488532371905,0.0933378662716458,0.0340338920870448,-0.2117514989590193,-0.0040906434343638,-0.0546282872349478,0.1594193750041822,0.1374619456941831,0.1377714482326423,0.2096355685099285,0.0650466691190351,0.0696956177395318,1832.011596972852,1015.127494925934,0.0940415337393658,0.0789505897052216,blues.00005.wav,blues,2
6,-190.0688018798828,130.27023315429688,-36.36211395263672,33.03621292114258,11.093892097473145,-0.591882050037384,-20.89026641845703,0.2784424722194671,-6.496385097503662,-5.512735366821289,-7.8474040031433105,-3.124300718307495,-6.602821350097656,98.25144958496094,43.973899841308594,36.15287780761719,21.913311004638672,32.90848159790039,16.73653221130371,12.315980911254885,10.14166259765625,11.44982624053955,12.385570526123049,9.354485511779783,8.013117790222168,8.896451950073242,0.425513356924057,0.2232432663440704,0.1313476264476776,0.1525973826646804,0.2419580817222595,0.4911693632602691,0.2455084919929504,0.1691127866506576,0.2883557677268982,0.4618445336818695,0.3592756986618042,0.307186096906662,0.3657540678977966,0.2472716569900512,0.1875092983245849,0.2185437828302383,0.2168291360139846,0.385229229927063,0.2441995590925216,0.1935764253139495,0.2961749732494354,0.3532434701919555,0.3329936265945434,0.2706050872802734,24.755079947983496,21.06665419820017,22.205534237075828,21.25944816136903,21.652819321556088,20.14428616114598,32.86422789622399,6.7445102412926,5.806580027485774,5.84138465341244,4.876730126648395,4.353984836017783,3.5901594124918894,7.84776290565522,-0.0488786889690759,0.144895143061551,-0.1817672733096471,0.1124021671312641,-0.0577644522252083,0.0015328789315505,0.1340233614561025,0.1768118275304053,0.2079404669143016,0.2207596303124682,0.0844927375018109,0.0657701624457271,1459.4696908114731,661.8345705707314,0.0730522374081593,0.0436940575799627,blues.00006.wav,blues,2
7,-179.37229919433594,136.44833374023438,-26.66258811950684,39.965450286865234,5.31089448928833,10.919133186340332,-20.559534072875977,8.503360748291016,-11.349763870239258,-3.470554828643799,-8.415842056274414,-6.957211017608643,-3.5460426807403564,81.0771484375,38.4583625793457,24.31478500366211,18.79910087585449,25.496856689453125,11.674243927001951,12.794262886047363,12.299772262573242,13.111818313598633,13.350184440612791,12.147464752197266,9.14978313446045,9.65739631652832,0.2593570351600647,0.2641214728355407,0.3253580927848816,0.2177389562129974,0.2152772694826126,0.2957618534564972,0.1900517344474792,0.1807493865489959,0.2643409371376037,0.3904734849929809,0.6486374735832214,0.4365911185741424,0.2499294281005859,0.2987944185733795,0.3063758015632629,0.2671557962894439,0.255628764629364,0.2899680137634277,0.2144635468721389,0.2396244555711746,0.2804831564426422,0.2697280049324035,0.3507631123065948,0.2776578962802887,20.203992591648,20.094493223158636,20.707093884720244,19.630546752093863,20.709945310604542,19.603038090729164,36.09972121364525,4.557679951766509,4.594007501746556,5.003962195641866,4.574648963830398,4.049999752821409,3.270629208345129,5.772287710779049,-0.0992393657835955,0.1080694066384871,-0.1501633720011475,-0.1227327744103393,0.034753610273836,-0.0385226419456453,0.1196104147118075,0.1276743814686956,0.1463387749609868,0.1870807018231064,0.058057874845405,0.0565063765639843,1451.859413795751,670.5234080387495,0.0614422461088553,0.0429978635787187,blues.00007.wav,blues,2
8,-121.3897933959961,122.49832916259766,-14.734728813171388,46.12213516235352,-8.179258346557617,20.17246627807617,-19.171894073486328,23.03683853149414,-11.83272933959961,21.15465545654297,-6.722797393798828,6.989505767822266,-12.730548858642578,51.18275451660156,20.36019325256348,18.47224998474121,13.925419807434082,13.30699348449707,10.341513633728027,7.5933709144592285,8.783775329589844,6.524472236633301,7.671486377716064,6.994175434112549,7.518989562988281,7.870708465576172,0.3196752071380615,0.3044870495796203,0.3666154146194458,0.4221329391002655,0.5238111615180969,0.451119065284729,0.4934428036212921,0.3527528643608093,0.3801383972167969,0.4617058336734772,0.3663595020771026,0.4647147953510284,0.2299827337265014,0.2319356203079223,0.2890662848949432,0.274871289730072,0.3509801030158996,0.2999811470508575,0.3278098106384277,0.2569005191326141,0.2648274898529053,0.3072035610675812,0.2621912360191345,0.3125101327896118,29.493067993031072,15.135638488596094,17.01936189989054,17.030466570492997,19.69611163340325,17.624290925668074,40.60499045883298,5.132538902778348,4.041840451580299,4.472982584661983,3.4311933330807154,3.791248127295284,2.5110472427400303,2.69877215316738,0.1219363218629292,-0.0167579848331612,0.0345555050104094,0.1065593208391608,-0.0163069085612056,-0.0273020497569346,0.059933770560228,0.0713482984952875,0.0788260976094093,0.1485644352163693,0.0612096369457513,0.0330030603854746,1719.4633657271252,404.1143812942444,0.0640248876160092,0.0270459191719163,blues.00008.wav,blues,4
9,-213.2642364501953,115.16475677490234,-11.698169708251951,39.015357971191406,-20.348329544067383,13.082701683044434,-9.182700157165527,9.017151832580566,-14.1043119430542,4.271254062652588,-6.050780296325684,3.785835504531861,0.2226355224847793,78.31330108642578,28.253562927246094,25.866668701171875,18.733230590820312,23.065073013305664,16.680667877197266,11.24507999420166,8.244038581848145,10.492645263671877,9.623028755187988,9.211915969848633,10.218299865722656,8.73759937286377,0.2482471615076065,0.2731545269489288,0.4885123670101166,0.2680050134658813,0.1797184646129608,0.2677253186702728,0.2225857079029083,0.4153511226177215,0.2726886868476867,0.1811754554510116,0.2299007624387741,0.2405476868152618,0.295884221792221,0.2928007543087005,0.3911634087562561,0.2431435585021972,0.2109065651893615,0.3283170759677887,0.2177278399467468,0.3811962008476257,0.2647291123867035,0.2171285301446914,0.3068213164806366,0.2757098376750946,14.334424623877076,17.63670377718521,21.930637202724167,20.23588947831593,18.56280250572356,18.905217878458068,36.4906632629116,4.059145466243902,4.577128461432508,4.860886780063091,4.013044014354597,3.613768375145993,4.1584550926028445,5.319989708452567,0.1182194720975922,0.1293818302680256,0.0400809791379903,-0.039546506092592,-0.0041218516145736,-0.0706629484387875,0.1530179714197571,0.1515136520040654,0.2028566038216835,0.1785265378251094,0.0730998467197935,0.0595978941654947,1817.2305900912731,546.0232819290533,0.0791748235692188,0.0371168297786527,blues.00009.wav,blues,2
